field_id,mukey,muname,compname,comppct_r,drainagecl,hzdept_r,hzdepb_r,om_r,ph1to1h2o_r,awc_r,claytotal_r,sandtotal_r,silttotal_r,dbthirdbar_r,cec7_r
FIELD_0015,2498262,"Churchtown silt loam, 20 to 30 percent slopes, moderately eroded",Norden,2,Well drained,20,51,0.25,6.2,0.2,19,19,62,1.5,15
FIELD_0015,2498262,"Churchtown silt loam, 20 to 30 percent slopes, moderately eroded",Brownchurch,2,Well drained,20,76,0.75,6.2,0.16,13,65.1,21.9,1.55,11.1
FIELD_0015,2498262,"Churchtown silt loam, 20 to 30 percent slopes, moderately eroded",Elbaville,2,Well drained,20,28,0.75,6.2,0.21,12,15,73,1.54,10.4
FIELD_0015,2498262,"Churchtown silt loam, 20 to 30 percent slopes, moderately eroded",Elbaville,2,Well drained,28,43,0.25,6.2,0.19,18,17,65,1.48,14.3
FIELD_0015,2498383,"Elbaville silt loam, 20 to 30 percent slopes, moderately eroded",Elbaville,75,Well drained,0,13,5,5.8,0.23,12,14,74,1.28,11.2
FIELD_0015,2498383,"Elbaville silt loam, 20 to 30 percent slopes, moderately eroded",Elbaville,75,Well drained,13,20,0.75,6.2,0.21,13,15,72,1.53,11.1
FIELD_0015,2498383,"Elbaville silt loam, 20 to 30 percent slopes, moderately eroded",Elbaville,75,Well drained,20,28,0.75,6.2,0.21,12,15,73,1.54,10.4
FIELD_0015,2498383,"Elbaville silt loam, 20 to 30 percent slopes, moderately eroded",Elbaville,75,Well drained,28,43,0.25,6.2,0.19,18,17,65,1.48,14.3
FIELD_0015,2498383,"Elbaville silt loam, 20 to 30 percent slopes, moderately eroded",Lamoille,10,Well drained,0,10,1.5,6.7,0.23,19,27,54,1.36,16.1
FIELD_0015,2498383,"Elbaville silt loam, 20 to 30 percent slopes, moderately eroded",Lamoille,10,Well drained,10,20,0.75,6.7,0.21,21,24,55,1.51,17.1
FIELD_0015,2498383,"Elbaville silt loam, 20 to 30 percent slopes, moderately eroded",Lamoille,10,Well drained,20,33,0.75,6.7,0.21,25,22,53,1.44,20.1
FIELD_0015,2498383,"Elbaville silt loam, 20 to 30 percent slopes, moderately eroded",Newglarus,6,Well drained,0,23,1.5,6.2,0.23,18,10,72,1.44,15.3
FIELD_0015,2498383,"Elbaville silt loam, 20 to 30 percent slopes, moderately eroded",Newglarus,6,Well drained,23,33,0.25,6.2,0.21,21,9,70,1.41,16.4
FIELD_0015,2498383,"Elbaville silt loam, 20 to 30 percent slopes, moderately eroded",Dorerton,5,Well drained,0,8,5,5.8,0.21,14,45,41,1.4,7.7
FIELD_0015,2498383,"Elbaville silt loam, 20 to 30 percent slopes, moderately eroded",Dorerton,5,Well drained,8,13,0.75,6.2,0.17,12,46,42,1.6,6.5
FIELD_0015,2498383,"Elbaville silt loam, 20 to 30 percent slopes, moderately eroded",Dorerton,5,Well drained,13,25,0.75,6.2,0.17,10,46,44,1.6,5.4
FIELD_0015,2498383,"Elbaville silt loam, 20 to 30 percent slopes, moderately eroded",Dorerton,5,Well drained,25,38,0.75,6.2,0.19,26,38,36,1.48,13.8
FIELD_0015,2498383,"Elbaville silt loam, 20 to 30 percent slopes, moderately eroded",Valton,4,Well drained,0,23,2.5,6.2,0.23,15,14,71,1.43,13.3
FIELD_0015,2498383,"Elbaville silt loam, 20 to 30 percent slopes, moderately eroded",Valton,4,Well drained,23,36,0.5,6.2,0.2,24,9,67,1.46,19
FIELD_0015,2498405,"Urne fine sandy loam, 20 to 30 percent slopes, moderately eroded",Urne,95,Well drained,0,23,1.5,6.2,0.17,14,66.1,19.9,1.5,7.6
FIELD_0015,2498405,"Urne fine sandy loam, 20 to 30 percent slopes, moderately eroded",Urne,95,Well drained,23,71,0.25,6.2,0.16,12,67.6,20.4,1.6,6.3
FIELD_0015,2498405,"Urne fine sandy loam, 20 to 30 percent slopes, moderately eroded",Norden,2,Well drained,0,20,1.5,6.2,0.23,14,30.4,55.6,1.4,12.2
FIELD_0015,2498405,"Urne fine sandy loam, 20 to 30 percent slopes, moderately eroded",Council,2,Well drained,0,18,1.5,5.9,0.21,8,65,27,1.48,7.4
FIELD_0015,2498405,"Urne fine sandy loam, 20 to 30 percent slopes, moderately eroded",Council,2,Well drained,18,114,0.25,5.5,0.18,14,44.8,41.2,1.58,11.4
FIELD_0015,2498405,"Urne fine sandy loam, 20 to 30 percent slopes, moderately eroded",Norden,2,Well drained,20,51,0.25,6.2,0.2,20,26.5,53.5,1.5,15.7
FIELD_0015,2498405,"Urne fine sandy loam, 20 to 30 percent slopes, moderately eroded",Urne,1,Well drained,0,23,1.5,6.2,0.17,14,66.1,19.9,1.5,7.6
FIELD_0015,2498405,"Urne fine sandy loam, 20 to 30 percent slopes, moderately eroded",Urne,1,Well drained,23,31,0.25,6.2,0.16,12,67.6,20.4,1.6,6.3
FIELD_0015,2498412,"Urne fine sandy loam, 30 to 45 percent slopes",Urne,92,Well drained,0,5,5,6.2,0.17,14,66.1,19.9,1.45,7.7
FIELD_0015,2498412,"Urne fine sandy loam, 30 to 45 percent slopes",Urne,92,Well drained,5,71,0.25,6.2,0.16,12,67.6,20.4,1.6,6.3
FIELD_0015,2498412,"Urne fine sandy loam, 30 to 45 percent slopes",Norden,3,Well drained,0,20,1.5,6.2,0.23,14,30.4,55.6,1.4,12.2
FIELD_0015,2498412,"Urne fine sandy loam, 30 to 45 percent slopes",Norden,3,Well drained,20,51,0.25,6.2,0.2,20,26.5,53.5,1.5,15.7
FIELD_0015,2498412,"Urne fine sandy loam, 30 to 45 percent slopes",Council,2,Well drained,0,18,1.5,5.9,0.21,8,65,27,1.48,7.4
FIELD_0015,2498412,"Urne fine sandy loam, 30 to 45 percent slopes",Rockbluff,2,Excessively drained,0,10,6,5.5,0.11,4,80,16,1.55,4
FIELD_0015,2498412,"Urne fine sandy loam, 30 to 45 percent slopes",Rockbluff,2,Excessively drained,10,23,0.5,6.2,0.1,3,80.7,16.3,1.6,2.6
FIELD_0015,2498412,"Urne fine sandy loam, 30 to 45 percent slopes",Council,2,Well drained,18,114,0.25,5.5,0.18,14,44.8,41.2,1.58,11.4
FIELD_0015,2498412,"Urne fine sandy loam, 30 to 45 percent slopes",Rockbluff,2,Excessively drained,23,89,0.25,6.2,0.07,3,95.5,1.5,1.65,2.4
FIELD_0015,2498412,"Urne fine sandy loam, 30 to 45 percent slopes",Urne,1,Well drained,0,23,1.5,6.2,0.17,14,66.1,19.9,1.5,7.6
FIELD_0015,2498412,"Urne fine sandy loam, 30 to 45 percent slopes",Urne,1,Well drained,23,31,0.25,6.2,0.16,12,67.6,20.4,1.6,6.3
FIELD_0015,2499033,"Orion silt loam, 0 to 3 percent slopes, occasionally flooded",Orion,91,Somewhat poorly drained,0,20,2,6.5,0.23,17,9,74,1.43,14.7
FIELD_0015,2499033,"Orion silt loam, 0 to 3 percent slopes, occasionally flooded",Orion,91,Somewhat poorly drained,20,81,0.75,6.5,0.21,17,8,75,1.4,14.2
FIELD_0015,2499033,"Orion silt loam, 0 to 3 percent slopes, occasionally flooded",Arenzville,5,Moderately well drained,0,25,2,6.7,0.22,17,9,74,1.38,12.4
FIELD_0015,2499033,"Orion silt loam, 0 to 3 percent slopes, occasionally flooded",Arenzville,5,Moderately well drained,25,64,0.75,6.7,0.22,18,8,74,1.38,11.9
FIELD_0015,2499033,"Orion silt loam, 0 to 3 percent slopes, occasionally flooded",Ettrick,3,Poorly drained,0,41,8,6.5,0.22,24,3,73,1.29,21.2
FIELD_0015,2499033,"Orion silt loam, 0 to 3 percent slopes, occasionally flooded",Bearpen,1,Somewhat poorly drained,0,46,2.5,6.2,0.23,17.5,13.6,68.9,1.4,15.2
FIELD_0015,2501701,"Dorerton, very stony-Elbaville complex, 30 to 60 percent slopes",Dorerton,60,Well drained,0,8,5,5.8,0.21,14,45,41,1.35,7.7
FIELD_0015,2501701,"Dorerton, very stony-Elbaville complex, 30 to 60 percent slopes",Dorerton,60,Well drained,8,25,0.75,6.2,0.17,12,46,42,1.4,6.5
FIELD_0015,2501701,"Dorerton, very stony-Elbaville complex, 30 to 60 percent slopes",Dorerton,60,Well drained,25,38,0.75,6.2,0.19,22,38,40,1.45,13.8
FIELD_0015,2501701,"Dorerton, very stony-Elbaville complex, 30 to 60 percent slopes",Elbaville,25,Well drained,0,13,5,5.8,0.23,12,14,74,1.28,11.2
FIELD_0015,2501701,"Dorerton, very stony-Elbaville complex, 30 to 60 percent slopes",Elbaville,25,Well drained,13,28,0.75,6.2,0.21,13,15,72,1.53,11.1
FIELD_0015,2501701,"Dorerton, very stony-Elbaville complex, 30 to 60 percent slopes",Elbaville,25,Well drained,28,43,0.25,6.2,0.19,18,17,65,1.48,14.3
FIELD_0015,2501701,"Dorerton, very stony-Elbaville complex, 30 to 60 percent slopes",Churchtown,6,Well drained,0,23,1.5,6.2,0.21,17,13.7,69.3,1.42,14.6
FIELD_0015,2501701,"Dorerton, very stony-Elbaville complex, 30 to 60 percent slopes",Churchtown,6,Well drained,23,66,0.75,6.2,0.2,22.5,7.2,70.3,1.45,18.2
FIELD_0015,2501701,"Dorerton, very stony-Elbaville complex, 30 to 60 percent slopes",Brodale,3,Excessively drained,0,15,5,7.5,0.09,11.5,45.3,43.2,1.32,13.6
FIELD_0015,2501701,"Dorerton, very stony-Elbaville complex, 30 to 60 percent slopes",Rockbluff,3,Excessively drained,0,10,6,5.5,0.11,4,80,16,1.55,4
FIELD_0015,2501701,"Dorerton, very stony-Elbaville complex, 30 to 60 percent slopes",Dorerton,3,Well drained,0,8,5,5.8,0.21,14,44.8,41.2,1.31,7.7
FIELD_0015,2501701,"Dorerton, very stony-Elbaville complex, 30 to 60 percent slopes",Dorerton,3,Well drained,8,38,0.75,6.2,0.17,10,46,44,1.64,5.4
FIELD_0015,2501701,"Dorerton, very stony-Elbaville complex, 30 to 60 percent slopes",Rockbluff,3,Excessively drained,10,23,0.5,6.2,0.1,3,80.7,16.3,1.68,2.6
FIELD_0015,2501701,"Dorerton, very stony-Elbaville complex, 30 to 60 percent slopes",Brodale,3,Excessively drained,15,127,0.5,7.9,0.07,11.5,63.3,25.2,1.55,7.6
FIELD_0015,2501701,"Dorerton, very stony-Elbaville complex, 30 to 60 percent slopes",Rockbluff,3,Excessively drained,23,89,0.25,6.2,0.07,3,95.5,1.5,1.64,2.4
FIELD_0015,2503785,"Pepin silt loam, 12 to 20 percent slopes, moderately eroded",Pepin,90,Well drained,0,23,1.5,6.2,0.23,16,11,73,1.44,13.8
FIELD_0015,2503785,"Pepin silt loam, 12 to 20 percent slopes, moderately eroded",Pepin,90,Well drained,23,36,0.25,5.8,0.2,19,9,72,1.48,15
FIELD_0015,2503785,"Pepin silt loam, 12 to 20 percent slopes, moderately eroded",Newglarus,7,Well drained,0,23,1.5,6.2,0.23,18,10,72,1.44,15.3
FIELD_0015,2503785,"Pepin silt loam, 12 to 20 percent slopes, moderately eroded",Newglarus,7,Well drained,23,33,0.25,6.2,0.21,21,9,70,1.41,16.4
FIELD_0015,2503785,"Pepin silt loam, 12 to 20 percent slopes, moderately eroded",Seaton,3,Well drained,0,23,1.5,6.5,0.23,17,6,77,1.46,14.6
FIELD_0015,2503785,"Pepin silt loam, 12 to 20 percent slopes, moderately eroded",Seaton,3,Well drained,23,38,0.75,6.5,0.21,17,6,77,1.45,14.2
FIELD_0015,2503847,"Newglarus silt loam, deep, 12 to 20 percent slopes, moderately eroded",Newglarus,85,Well drained,0,23,1.5,6.2,0.23,18,10,72,1.44,15.3
FIELD_0015,2503847,"Newglarus silt loam, deep, 12 to 20 percent slopes, moderately eroded",Newglarus,85,Well drained,23,33,0.25,6.2,0.21,21,9,70,1.41,16.4
FIELD_0015,2503847,"Newglarus silt loam, deep, 12 to 20 percent slopes, moderately eroded",Fivepoints,7,Well drained,0,18,1.5,6.2,0.21,20,27,53,1.43,16.9
FIELD_0015,2503847,"Newglarus silt loam, deep, 12 to 20 percent slopes, moderately eroded",Fivepoints,7,Well drained,18,25,0.5,6.2,0.2,28,18,54,1.44,21.9
FIELD_0015,2503847,"Newglarus silt loam, deep, 12 to 20 percent slopes, moderately eroded",Fivepoints,7,Well drained,25,48,0.25,6.2,0.12,55,17,28,1.36,39.1
FIELD_0015,2503847,"Newglarus silt loam, deep, 12 to 20 percent slopes, moderately eroded",Pepin,5,Well drained,0,23,1.5,6.2,0.23,16,11,73,1.44,13.8
FIELD_0015,2503847,"Newglarus silt loam, deep, 12 to 20 percent slopes, moderately eroded",Pepin,5,Well drained,23,36,0.25,5.8,0.2,19,9,72,1.48,15
FIELD_0015,2503847,"Newglarus silt loam, deep, 12 to 20 percent slopes, moderately eroded",Lamoille,3,Well drained,0,18,1.5,6.7,0.23,19,27,54,1.43,16.1
FIELD_0015,2503847,"Newglarus silt loam, deep, 12 to 20 percent slopes, moderately eroded",Lamoille,3,Well drained,18,33,0.75,6.7,0.21,25,22,53,1.44,20.1
FIELD_0015,2504158,"Beavercreek cobbly fine sandy loam, 3 to 12 percent slopes, occasionally flooded",Beavercreek,96,Well drained,0,13,1.5,6.7,0.15,11.5,62.5,26,1.5,6.2
FIELD_0015,2504158,"Beavercreek cobbly fine sandy loam, 3 to 12 percent slopes, occasionally flooded",Beavercreek,96,Well drained,13,30,0.75,6.7,0.14,11.5,63.5,25,1.6,6.2
FIELD_0015,2504158,"Beavercreek cobbly fine sandy loam, 3 to 12 percent slopes, occasionally flooded",Beavercreek,96,Well drained,30,152,0.25,7.2,0.1,11.5,70.5,18,1.6,6.1
FIELD_0015,2504158,"Beavercreek cobbly fine sandy loam, 3 to 12 percent slopes, occasionally flooded",Arenzville,2,Moderately well drained,0,25,2,6.5,0.22,14,14.2,71.8,1.4,12.4
FIELD_0015,2504158,"Beavercreek cobbly fine sandy loam, 3 to 12 percent slopes, occasionally flooded",Beavercreek,2,Well drained,0,13,1.5,6.7,0.15,11.5,62.5,26,1.5,6.2
FIELD_0015,2504158,"Beavercreek cobbly fine sandy loam, 3 to 12 percent slopes, occasionally flooded",Beavercreek,2,Well drained,13,30,0.75,6.7,0.14,11.5,63.5,25,1.6,6.2
FIELD_0015,2504158,"Beavercreek cobbly fine sandy loam, 3 to 12 percent slopes, occasionally flooded",Arenzville,2,Moderately well drained,25,64,0.25,6.5,0.21,14,14.2,71.8,1.4,11.4
FIELD_0015,2504158,"Beavercreek cobbly fine sandy loam, 3 to 12 percent slopes, occasionally flooded",Beavercreek,2,Well drained,30,152,0.25,7.2,0.1,11.5,70.5,18,1.6,6.1
FIELD_0015,2504287,"Gaphill-Rockbluff complex, 30 to 60 percent slopes",Gaphill,50,Well drained,0,13,6,5.5,0.13,11.5,65.3,23.2,1.45,6.4
FIELD_0015,2504287,"Gaphill-Rockbluff complex, 30 to 60 percent slopes",Gaphill,50,Well drained,13,28,0.5,6.5,0.14,8.5,67.8,23.7,1.5,4.6
FIELD_0015,2504287,"Gaphill-Rockbluff complex, 30 to 60 percent slopes",Gaphill,50,Well drained,28,81,0.25,6.5,0.14,12.5,67.9,19.6,1.6,6.6
FIELD_0015,2504287,"Gaphill-Rockbluff complex, 30 to 60 percent slopes",Rockbluff,35,Excessively drained,0,10,6,5.5,0.11,4,80,16,1.55,4
FIELD_0015,2504287,"Gaphill-Rockbluff complex, 30 to 60 percent slopes",Rockbluff,35,Excessively drained,10,23,0.5,6.2,0.1,3,80.7,16.3,1.6,2.6
FIELD_0015,2504287,"Gaphill-Rockbluff complex, 30 to 60 percent slopes",Rockbluff,35,Excessively drained,23,89,0.25,6.2,0.07,3,95.5,1.5,1.65,2.4
FIELD_0015,2504287,"Gaphill-Rockbluff complex, 30 to 60 percent slopes",Gaphill,8,Well drained,0,13,6,5.5,0.13,11.5,65.3,23.2,1.45,6.4
FIELD_0015,2504287,"Gaphill-Rockbluff complex, 30 to 60 percent slopes",Gaphill,8,Well drained,13,28,0.5,6.5,0.14,8.5,67.8,23.7,1.5,4.6
FIELD_0015,2504287,"Gaphill-Rockbluff complex, 30 to 60 percent slopes",Gaphill,8,Well drained,28,81,0.25,6.5,0.14,12.5,67.9,19.6,1.6,6.6
FIELD_0015,2504287,"Gaphill-Rockbluff complex, 30 to 60 percent slopes",Brownchurch,3,Well drained,0,15,3,6.2,0.13,10.5,66.2,23.3,1.45,9.7
FIELD_0015,2504287,"Gaphill-Rockbluff complex, 30 to 60 percent slopes",Brownchurch,3,Well drained,15,76,0.75,6.2,0.16,13,65.1,21.9,1.55,11.1
FIELD_0015,2504287,"Gaphill-Rockbluff complex, 30 to 60 percent slopes",Dorerton,2,Well drained,0,8,5,5.8,0.21,14,44.8,41.2,1.4,7.7
FIELD_0015,2504287,"Gaphill-Rockbluff complex, 30 to 60 percent slopes",Rock outcrop,2,,0,204,,,0,,,,,
FIELD_0015,2504287,"Gaphill-Rockbluff complex, 30 to 60 percent slopes",Dorerton,2,Well drained,8,38,0.75,6.2,0.17,10,46,44,1.4,5.4
FIELD_0016,1382121,"Edalgo-Hedville complex, 5 to 30 percent slopes",Edalgo,50,Well drained,0,18,3,5.8,0.17,24,35,41,1.35,20.4
FIELD_0016,1382121,"Edalgo-Hedville complex, 5 to 30 percent slopes",Edalgo,50,Well drained,18,30,2,6.1,0.16,35,30,35,1.35,28.2
FIELD_0016,1382121,"Edalgo-Hedville complex, 5 to 30 percent slopes",Edalgo,50,Well drained,30,64,0.9,6.5,0.13,50,10,40,1.45,37.7
FIELD_0016,1382121,"Edalgo-Hedville complex, 5 to 30 percent slopes",Hedville,30,Somewhat excessively drained,0,24,3,6.3,0.13,15,44,41,1.43,13.4
FIELD_0016,1382121,"Edalgo-Hedville complex, 5 to 30 percent slopes",Hedville,30,Somewhat excessively drained,24,38,1,6.5,0.11,12,65,23,1.52,10.5
FIELD_0016,1382121,"Edalgo-Hedville complex, 5 to 30 percent slopes",Lancaster,8,Well drained,0,25,3,6,0.15,22,33,45,1.4,18.9
FIELD_0016,1382121,"Edalgo-Hedville complex, 5 to 30 percent slopes",Lancaster,8,Well drained,25,40,2,6.1,0.16,24,33,43,1.45,20.1
FIELD_0016,1382121,"Edalgo-Hedville complex, 5 to 30 percent slopes",Wells,5,Well drained,0,25,3,6.1,0.18,20,38,42,1.42,10.9
FIELD_0016,1382121,"Edalgo-Hedville complex, 5 to 30 percent slopes",Wells,5,Well drained,25,36,2,6.2,0.17,26,38,36,1.43,14
FIELD_0016,1382121,"Edalgo-Hedville complex, 5 to 30 percent slopes",Geary,3,Well drained,0,20,3,6.1,0.21,24,16,60,1.24,19
FIELD_0016,1382121,"Edalgo-Hedville complex, 5 to 30 percent slopes",Geary,3,Well drained,20,38,2,6.5,0.2,28,14,58,1.28,23
FIELD_0016,1382121,"Edalgo-Hedville complex, 5 to 30 percent slopes",Hobbs,2,Well drained,0,18,3,6.9,0.22,25,11,64,1.3,21
FIELD_0016,1382121,"Edalgo-Hedville complex, 5 to 30 percent slopes",Hobbs,2,Well drained,18,61,2,7,0.22,24,11,65,1.28,20
FIELD_0016,1382121,"Edalgo-Hedville complex, 5 to 30 percent slopes",Aquolls,1,Poorly drained,0,30,3,6.5,0.21,33,7,60,1.3,26
FIELD_0016,1382121,"Edalgo-Hedville complex, 5 to 30 percent slopes",Rock outcrop,1,,0,200,,,,,,,,
FIELD_0016,1382121,"Edalgo-Hedville complex, 5 to 30 percent slopes",Aquolls,1,Poorly drained,30,116,1,7,0.14,44,4,52,1.4,28
FIELD_0016,1382131,"Hobbs silt loam, occasionally flooded",Hobbs,85,Well drained,0,18,3,6.9,0.22,25,11,64,1.3,21
FIELD_0016,1382131,"Hobbs silt loam, occasionally flooded",Hobbs,85,Well drained,18,61,2,7,0.22,24,11,65,1.28,20
FIELD_0016,1382131,"Hobbs silt loam, occasionally flooded",Sutphen,3,Moderately well drained,0,15,3,6.5,0.15,36,5,59,1.35,28.5
FIELD_0016,1382131,"Hobbs silt loam, occasionally flooded",Muir,3,Well drained,0,18,3,6.1,0.22,23,12,65,1.3,19.6
FIELD_0016,1382131,"Hobbs silt loam, occasionally flooded",Geary,3,Well drained,0,20,3,6.1,0.21,24,16,60,1.24,19
FIELD_0016,1382131,"Hobbs silt loam, occasionally flooded",Detroit,3,Moderately well drained,0,16,3,6.2,0.21,30,10,60,1.3,24.4
FIELD_0016,1382131,"Hobbs silt loam, occasionally flooded",Sutphen,3,Moderately well drained,15,33,2,7.2,0.15,45,5,50,1.35,34.1
FIELD_0016,1382131,"Hobbs silt loam, occasionally flooded",Detroit,3,Moderately well drained,16,34,2,6.5,0.2,33,8,59,1.35,26.1
FIELD_0016,1382131,"Hobbs silt loam, occasionally flooded",Muir,3,Well drained,18,46,2.5,6.3,0.22,24,10,66,1.35,20.3
FIELD_0016,1382131,"Hobbs silt loam, occasionally flooded",Geary,3,Well drained,20,35,2,6.5,0.2,28,14,58,1.28,23
FIELD_0016,1382131,"Hobbs silt loam, occasionally flooded",Tobin,2,Well drained,0,18,3,6.5,0.22,22,10,68,1.35,18.9
FIELD_0016,1382131,"Hobbs silt loam, occasionally flooded",Tobin,2,Well drained,18,76,2,7,0.22,24,10,66,1.35,20.1
FIELD_0016,1382131,"Hobbs silt loam, occasionally flooded",Aquolls,1,Poorly drained,0,30,3,6.5,0.21,33,7,60,1.3,26
FIELD_0016,1382131,"Hobbs silt loam, occasionally flooded",Aquolls,1,Poorly drained,30,116,1,7,0.14,44,4,52,1.4,28
FIELD_0016,1382133,"Hord silt loam, rarely flooded",Hord,90,Well drained,0,18,2,6.5,0.21,22,11,67,1.42,18.6
FIELD_0016,1382133,"Hord silt loam, rarely flooded",Hord,90,Well drained,18,41,2,6.8,0.22,23,11,66,1.36,19.3
FIELD_0016,1382133,"Hord silt loam, rarely flooded",Detroit,10,Moderately well drained,0,17,2,6.6,0.21,31,10,59,1.45,24.7
FIELD_0016,1382133,"Hord silt loam, rarely flooded",Detroit,10,Moderately well drained,17,34,2,6.9,0.21,33,8,59,1.34,26.1
FIELD_0016,2668804,"Lancaster loam, 3 to 7 percent slopes",Lancaster,80,Well drained,0,24,2,6,0.15,22,33,45,1.4,18.9
FIELD_0016,2668804,"Lancaster loam, 3 to 7 percent slopes",Lancaster,80,Well drained,24,40,2,6.1,0.16,24,33,43,1.45,20.1
FIELD_0016,2668804,"Lancaster loam, 3 to 7 percent slopes",Hedville,10,Somewhat excessively drained,0,24,3,6.3,0.13,15,44,41,1.43,13.4
FIELD_0016,2668804,"Lancaster loam, 3 to 7 percent slopes",Hedville,10,Somewhat excessively drained,24,38,1,6.5,0.11,12,65,23,1.52,10.5
FIELD_0016,2668804,"Lancaster loam, 3 to 7 percent slopes",Crete,5,Moderately well drained,0,22,3,5.8,0.21,24,10,66,1.3,20.1
FIELD_0016,2668804,"Lancaster loam, 3 to 7 percent slopes",Crete,5,Moderately well drained,22,36,2,6.1,0.2,36,5,59,1.31,28.1
FIELD_0016,2668804,"Lancaster loam, 3 to 7 percent slopes",Edalgo,4,Well drained,0,25,3,5.8,0.2,32,20,48,1.28,26.5
FIELD_0016,2668804,"Lancaster loam, 3 to 7 percent slopes",Edalgo,4,Well drained,25,71,0.9,6.7,0.13,50,5,45,1.41,37.9
FIELD_0016,2668804,"Lancaster loam, 3 to 7 percent slopes",Aquolls,1,Poorly drained,0,30,3,6.3,0.13,15,44,41,1.43,14.4
FIELD_0016,2668804,"Lancaster loam, 3 to 7 percent slopes",Aquolls,1,Poorly drained,30,38,1,6.5,0.11,12,65,23,1.52,10.7
FIELD_0016,2668956,"Crete silt loam, 3 to 7 percent slopes",Crete,90,Moderately well drained,0,13,3,5.7,0.22,24,7,69,1.37,20
FIELD_0016,2668956,"Crete silt loam, 3 to 7 percent slopes",Crete,90,Moderately well drained,13,25,2.5,6.1,0.19,36,5,59,1.38,27
FIELD_0016,2668956,"Crete silt loam, 3 to 7 percent slopes",Crete,90,Moderately well drained,25,53,1.5,6.5,0.14,47,4,49,1.33,33
FIELD_0016,2668956,"Crete silt loam, 3 to 7 percent slopes",Geary,4,Well drained,0,16,3,6.1,0.22,24,16,60,1.24,19
FIELD_0016,2668956,"Crete silt loam, 3 to 7 percent slopes",Geary,4,Well drained,16,30,2,6.5,0.21,32,14,54,1.28,24
FIELD_0016,2668956,"Crete silt loam, 3 to 7 percent slopes",Geary,4,Well drained,30,61,0.8,6.7,0.2,33,14,53,1.39,23
FIELD_0016,2668956,"Crete silt loam, 3 to 7 percent slopes",Hobbs,3,Well drained,0,18,3,6.8,0.22,25,11,64,1.3,21
FIELD_0016,2668956,"Crete silt loam, 3 to 7 percent slopes",Hobbs,3,Well drained,18,61,2,6.8,0.22,24,11,65,1.28,20
FIELD_0016,2668956,"Crete silt loam, 3 to 7 percent slopes",Aquolls,1,Poorly drained,0,30,3,6.5,0.21,33,7,60,1.3,26
FIELD_0016,2668956,"Crete silt loam, 3 to 7 percent slopes",Hastings,1,Well drained,0,16,3,5.8,0.22,24,13,63,1.4,19
FIELD_0016,2668956,"Crete silt loam, 3 to 7 percent slopes",Lancaster,1,Well drained,0,25,3,6,0.15,22,33,45,1.4,18.9
FIELD_0016,2668956,"Crete silt loam, 3 to 7 percent slopes",Hastings,1,Well drained,16,25,2.5,5.9,0.22,31,10,59,1.36,23
FIELD_0016,2668956,"Crete silt loam, 3 to 7 percent slopes",Hastings,1,Well drained,25,36,1.5,6.3,0.17,36,8,56,1.36,25
FIELD_0016,2668956,"Crete silt loam, 3 to 7 percent slopes",Lancaster,1,Well drained,25,40,2,6.1,0.16,24,33,43,1.45,20.1
FIELD_0016,2668956,"Crete silt loam, 3 to 7 percent slopes",Aquolls,1,Poorly drained,30,116,1,7,0.14,44,4,52,1.4,28
FIELD_0016,2668958,"Crete silty clay loam, 3 to 7 percent slopes, eroded, loess plains and breaks",Crete,90,Moderately well drained,0,15,2.5,5.7,0.21,30,7,63,1.4,20
FIELD_0016,2668958,"Crete silty clay loam, 3 to 7 percent slopes, eroded, loess plains and breaks",Crete,90,Moderately well drained,15,38,1.5,6.5,0.14,47,4,49,1.33,33
FIELD_0016,2668958,"Crete silty clay loam, 3 to 7 percent slopes, eroded, loess plains and breaks",Geary,4,Well drained,0,16,3,6.1,0.22,24,16,60,1.24,19
FIELD_0016,2668958,"Crete silty clay loam, 3 to 7 percent slopes, eroded, loess plains and breaks",Geary,4,Well drained,16,30,2,6.5,0.21,32,14,54,1.28,24
FIELD_0016,2668958,"Crete silty clay loam, 3 to 7 percent slopes, eroded, loess plains and breaks",Geary,4,Well drained,30,61,0.8,6.7,0.2,33,14,53,1.39,23
FIELD_0016,2668958,"Crete silty clay loam, 3 to 7 percent slopes, eroded, loess plains and breaks",Hobbs,3,Well drained,0,18,3,6.8,0.22,25,11,64,1.3,21
